NOM_RBD;NOM_COM_RBD
ESC PARTICULAR MANUEL VICUNA LARRAIN;LA FLORIDA
COLEGIO POLIVALENTE INGLES;LA PINTANA
ESCUELA BASICA PARTICULAR ARMI;SAN RAMÓN
ESC.PAR.MAURICE AND NATALY SCHOOL;SAN RAMÓN
LICEO SANTA MARIA EUFRASIA;SAN JOAQUÍN
COLEGIO TOMAS MORO;SAN MIGUEL
ESCUELA PARTICULAR ALVAREZ DE TOLEDO;SAN MIGUEL
COLEGIO PESTALOZZI;SAN JOAQUÍN
COMPLEJO EDUC.PARTICULAR DE LAS ACACIAS;EL BOSQUE
ESCUELA BASICA  1287 SAN MARCOS APOSTOL;MAIPÚ
LICEO INDUSTRIAL BENJAMIN FRANKLIN;QUINTA NORMAL
ESCUELA PARTICULAR ROYAL SCHOOL;LO PRADO
ESCUELA SAINT MARY SCHOOL;COLINA
ESCUELA PART. STA. CLARISA DE COLINA;COLINA
MASTER COLLEGE;SAN BERNARDO
ESCUELA PARTICULAR BELGICA;SAN BERNARDO
COLEGIO JOSE MANUEL BALMACEDA;PEÑAFLOR
ESCUELA BAS. PARTICULAR MILLARAY;PEÑAFLOR
ESCUELA BASICA PARTICULAR BRASILIA;PADRE HURTADO
COLEGIO UNIVERSAL SAN FRANCISCO;TALAGANTE
ESC.BAS. PART. COLEGIO HAYDN DE SAN JOAQUIN;SAN JOAQUÍN
COLEGIO PEDRO DE VALDIVIA;PROVIDENCIA
LICEO MUNICIPAL POLIVALENTE MARIA PINTO;MARÍA PINTO
ESCUELA BASICA EL CARMELO;CURACAVÍ
ESCUELA BAS. LOS CARRERA;SAN MIGUEL
ESCUELA PARTICULAR N°333 EL ANGEL;SAN JOAQUÍN
ESCUELA BASICA Nº128 SAN RAMON;LA CISTERNA
FROILAN YAÑEZ DE LA BARRA;LA CISTERNA
COLEGIO INFOCAP;SAN JOAQUÍN
ESCUELA BASICA PARTICULAR ROQUER;RENCA
ESCUELA ANTILLANCA;PUENTE ALTO
CENTRO EDUC.PART.ORDEN DE SAN JORGE;SAN BERNARDO
COLEGIO JACQUES COUSTEAU;MAIPÚ
COLEGIO ABERSAN;COLINA
COLEGIO CRISOL;LA FLORIDA
COLEGIO MONTEVERDE;PEÑALOLÉN
ESCUELA BELEN O¦HIGGINS;LA FLORIDA
COLEGIO  PEDRO DE VALDIVIA-AGUSTINAS;SANTIAGO
CENTRO EDUCACIONAL SAN LORENZO;RECOLETA
COLEGIO CUMBRES;LAS CONDES
COLEGIO SANTO DOMINGO_PADRES DOMINICOS;LA REINA
SAINT CHRISTIAN COLLEGE;LA GRANJA
COLEGIO MIGUEL ANGEL;LA PINTANA
ESCUELA BASICA JUAN PABLO DUARTE;PROVIDENCIA
LICEO POLIVALENTE BAHIA DARWIN;LA GRANJA
ESCUELA JOSE IBAÑEZ;LA CISTERNA
ESCUELA BASICA PARTICULAR HUEÑECITO;LA PINTANA
COLEGIO PARTICULAR EVANGÉLICO BETANIA;CHILLÁN
ESCUELA PARTICULAR TOQUI CAUPOLICAN;CAÑETE
LICEO POLITECNICO CURANILAHUE;CURANILAHUE
COLEGIO DON ORIONE;LOS ÁNGELES
LICEO AGRICOLA SAN CARLOS;SAN CARLOS
ESCUELA PARTICULAR AMERICO VESPUCIO;CORONEL
COLEGIO CONCEPCION;LOS ÁNGELES
ESCUELA EL RODEO;PINTO
ESCUELA BASICA ENRIQUE ZANARTU PRIETO;CABRERO
ESCUELA BASICA CHACAYAL SUR;LOS ÁNGELES
COLEGIO BASICO SAN VICENTE;TALCAHUANO
THE WESSEX SCHOOL;CONCEPCIÓN
COLEGIO ITAHUE DE CHIGUAYANTE;CHIGUAYANTE
COLEGIO BICENTENARIO DE EXCELENCIA EL ÁRBOL DE LA VIDA;SAN CARLOS
COLEGIO SAN DIEGO DE ALCALÁ;TUCAPEL
COLEGIO CHOLGUAN;YUNGAY
LICEO INDUSTRIAL METODISTA DE CORONEL;CORONEL
COLEGIO PINARES;CHIGUAYANTE
LICEO POLIVALENTE HERMANAS MAESTRAS DE LA SANTA CRUZ;LAJA
CENTRO EDUCACIÓN ADULTOS MANANTIAL DE AGUA VIVA;LAJA
COLEGIO LORENZO MONDANELLI;COIHUECO
COLEGIO POLIVALENTE DARIO SALAS;CHILLÁN
ESCUELA BASICA LOS LIBERTADORES;HUALQUI
COLEGIO AGRÍCOLA LOS MAYOS;SANTA BÁRBARA
LICEO MAURICIO HOCHSCHILD;SAN PEDRO DE LA PAZ
THE THOMAS JEFFERSON SCHOOL;TALCAHUANO
ESCUELA BASICA EL PIURE;ARAUCO
ESCUELA BASICA MELA;TREHUACO
ESCUELA PARTICULAR SAN GUILLERMO;PUENTE ALTO
COLEGIO SAN MIGUEL DE LOS ANDES;PUENTE ALTO
HERNAN MERINO CORREA;SAN BERNARDO
COLEGIO LO ERRAZURIZ;MAIPÚ
COLEGIO CRISTIANO EMMANUEL;LA FLORIDA
COLEGIO COYANCURA;LAS CONDES
COLEGIO BRITISH ROYAL SCHOOL;LA REINA
COLEGIO TERRANOVA;LA REINA
COLEGIO SAN ESTEBAN DIÁCONO;VITACURA
ESC BAS PART COLEGIO CHILLAN;LA FLORIDA
ESCUELA ESPECIAL PARTICULAR CEDEL;LA PINTANA
COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA;SAN BERNARDO
ESCUELA BASICA LO VELASQUEZ;RENCA
CENTRO EDUCACIONAL FEDERICO GARCIA LORCA;RENCA
COMPLEJO EDUCACIONAL J. MIGUEL CARRERA;QUILICURA
ESCUELA CENTRO BIBLICO LA FORESTA;MELIPILLA
ESCUELA MARIA DE LA PAZ;PUENTE ALTO
ESCUELA EDUCADORA GABRIELA MISTRAL;PUDAHUEL
ESCUELA MARIA TERESA SCHOOL NUM 2;SANTIAGO
COLEGIO FRANCISCO ENCINA;ÑUÑOA
CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS VALPARAÍSO;VALPARAÍSO
COLEGIO HISPANO AMERICANO;VIÑA DEL MAR
ESCUELA BASICA HUMBERTO VILCHEZ ALZAMORA;VIÑA DEL MAR
ESCUELA PARTICULAR MARIANO LATORRE;VALPARAÍSO
COLEGIO ANDRES BELLO;CABILDO
ESCUELA PARTICULAR N.303 LUIS CRUZ MARTINEZ;OSORNO
COLEGIO SAINT THOMAS COLLEGE;OSORNO
COLEGIO BICENTENARIO HELVECIA;VALDIVIA
ESCUELA CERRO ALEGRE;RÍO BUENO
ESCUELA PARTICULAR N.308 EL MIRADOR;LOS MUERMOS
INSTITUTO DEL MAR BICENTENARIO CAPITAN WILLIAMS;CHONCHI
ESCUELA PARTICULAR N.310 RELDEHUE;CHAITÉN
CENTRO POLITECNICO PARTICULAR DE NUNOA;ÑUÑOA
COLEGIO BICENTENARIO SAN ESTEBAN MARTIR;LO BARNECHEA
ESC.PART.COLEGIO LOS HALCONES;PUENTE ALTO
COLEGIO CORAZON DE JESUS;QUINTA NORMAL
COLEGIO PUDAHUEL;PUDAHUEL
ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE;RENCA
COLEGIO EL SEMBRADOR;PUENTE ALTO
COLEGIO BATALLA DE LA CONCEPCION;EL BOSQUE
COLEGIO ALCAZAR;MAIPÚ
COLEGIO EMMANUEL MOUNIER;PEÑAFLOR
COLEGIO SAN FRANCISCO DE ASIS DE BELEN;SANTIAGO
COLEGIO THE SOUTHERN CROSS SCHOOL;LAS CONDES
COLEGIO CIUDADELA MONTESSORI DE LAS CONDES;LAS CONDES
INSTITUTO CIEC;VIÑA DEL MAR
COLEGIO SAN IGNACIO DE LA SSALLE;QUILLOTA
ESCUELA BASICA ANEXO PICHILEMU;LA LIGUA
COLEGIO ESPAÑOL DE VIÑA DEL MAR;VIÑA DEL MAR
COLEGIO SAINT JULIAN COLLEGE;VIÑA DEL MAR
COLEGIO ALEXANDER FLEMING;VILLA ALEMANA
COLEGIO PIRAMIDE;SAN FELIPE
COLEGIO REBECA FERNANDEZ;VIÑA DEL MAR
ESCUELA ATENAS;OLMUÉ
CENTRO EDUCACIONAL CRISOL;VIÑA DEL MAR
ALIANZA ALEMANA EL BELLOTO;QUILPUÉ
COLEGIO CRISTIANO EBEN-EZER ANEXO;VIÑA DEL MAR
LICEO POLITECNICO DE CON CON;CONCÓN
LICEO BICENTENARIO TECNICO PROFESIONAL DE MINERIA;CABILDO
LICEO BICENTENARIO DE EXCELENCIA POLITÉCNICO SANTA CRUZ;CUNCO
ESCUELA JORGE ALESSANDRI RODRIGUEZ;ARICA
COLEGIO  ANDINO;ARICA
COLEGIO LITTLE COLLEGE;IQUIQUE
COLEGIO PADRE LUIS GALLARDO;ARICA
LICEO PDTE. ANIBAL PINTO GARMENDIA.;IQUIQUE
COLEGIO NUSTA KORI;IQUIQUE
COLEGIO DIOCESANO OBISPO LABBE;IQUIQUE
LICEO COLEGIO METODISTA ROBERT JOHNSON;ALTO HOSPICIO
ESCUELA CHIPANA;IQUIQUE
COLEGIO SAN JUAN DE LA BLACHERE;ARICA
ESCUELA CALETA SAN MARCOS;IQUIQUE
COLEGIO SAUCACHE;ARICA
OASIS EN EL DESIERTO;POZO ALMONTE
LIC.PADRE ALBERTO HURTADO CRUCHAGA;PICA
ESCUELA HUAVIÑA;HUARA
ESCUELA DE SOGA;HUARA
ESCUELA LAONZANA;HUARA
COLEGIO METODISTA WILLIAM TAYLOR;ALTO HOSPICIO
COLEGIO SAN ANTONIO DE MATILLA;ALTO HOSPICIO
COLEGIO ALTA CORDILLERA;ARICA
COLEGIO MARIA REINA;IQUIQUE
ESCUELA LATINOAMERICANA;IQUIQUE
COLEGIO ARICA COLLEGE;ARICA
COLEGIO REINA DEL DESIERTO;ALTO HOSPICIO
COLEGIO HISPANO ITALIANA;IQUIQUE
LICEO SAMCA ARUMANTI;IQUIQUE
COLEGIO ANTAMARA;IQUIQUE
ESC. BASICA Y PARV. KRONOS SCHOOL;ALTO HOSPICIO
LICEO LOS CONDORES;ALTO HOSPICIO
ESCUELA BASICA CORONA SCHOOL;IQUIQUE
ACADEMIA HOSPICIO;ALTO HOSPICIO
LICEO INSTITUTO COMERCIAL DE ARICA;ARICA
ESCUELA ESTRELLA DEL SUR;POZO ALMONTE
ESCUELA SAN ANDRES DE PICA;PICA
COLEGIO LEONARDO DA VINCI;ARICA
COLEGIO INGLES;IQUIQUE
COLEGIO SIMON BOLIVAR;ALTO HOSPICIO
COLEGIO SAN LORENZO DE TARAPACA;ALTO HOSPICIO
ACADEMIA IQUIQUE;IQUIQUE
COLEGIO NIMARA;IQUIQUE
COSTA COLLEGE;IQUIQUE
LICEO SUPERIOR DIEGO PORTALES;ALTO HOSPICIO
COLEGIO SAGRADO CORAZON DE JESUS;ALTO HOSPICIO
COLEGIO SANTO DOMINGO SAVIO;ALTO HOSPICIO
COLEGIO SAN PEDRO;ALTO HOSPICIO
EAGLES COLLEGE;IQUIQUE
LICEO AGR. TEC. PROF. PADRE FRANCISCO NAPOLITANO;ARICA
COLEGIO DEL ALBA;ARICA
ESCUELA SAN SANTIAGO DE MACAYA;POZO ALMONTE
COLEGIO HUMBERSTONE;IQUIQUE
ESCUELA SOTOCA;HUARA
COLEGIO HISPANO BRITANICO IQUIQUE;IQUIQUE
COLEGIO SALESIANO DE IQUIQUE;IQUIQUE
COLEGIO BULNES;IQUIQUE
LICEO ACADEMIA NACIONAL;ALTO HOSPICIO
COLEGIO GOLDEN NORTH;IQUIQUE
COLEGIO JESUS DE NAZARETH;ALTO HOSPICIO
COLEGIO MACAYA;ALTO HOSPICIO
COLEGIO MOSAICOS;ARICA
LICEO TECNICO PROF. DE ADULTOS PUKARA;ARICA
ACADEMIA NERUDIANA;IQUIQUE
COLEGIO HUANTAJAYA;IQUIQUE
LICEO ACADEMIA SINAI;ALTO HOSPICIO
COLEGIO CHILE NORTE;ARICA
LICEO BICENTENARIO COLEGIO CARDENAL RAUL SILVA HENRIQUEZ;ARICA
COLEGIO MARAN-ATHA;ALTO HOSPICIO
COLEGIO BICENTENARIO MIRAMAR DE EXCELENCIA;ARICA
LICEO PABLO NERUDA;ALTO HOSPICIO
COLEGIO ADOLFO BEYZAGA OVANDO;ARICA
COLEGIO MONTE CARMELO;ALTO HOSPICIO
COLEGIO ALTURAS;ALTO HOSPICIO
LICEO TEC. PROF. DE ADULTOS CORESOL;ALTO HOSPICIO
ACADEMIA POZO ALMONTE;POZO ALMONTE
COLEGIO LATIONOAMERICANO LAS PARINAS;IQUIQUE
COLEGIO RUPANIC SCHOOL;ALTO HOSPICIO
COLEGIO MARISTA HERMANO FERNANDO;ALTO HOSPICIO
LICEO DE ADULTOS JUNIOR COLLEGE;ARICA
LICEO C.E.I.A. JOSE ALEJANDRO SORIA VARAS;IQUIQUE
LICEO CAMIÑA;CAMIÑA
ESCUELA BASICA FRANCISCO FORGIONE;IQUIQUE
IQRA ARABIAN BRITISH SCHOOL;IQUIQUE
COLEGIO DE ADULTOS MANQUEHUE DE TIL TIL;TILTIL
COLEGIO INGLÉS THE SOWER SCHOOL;YUMBEL
COLEGIO EXPERIMENTAL ARTISTICO ALBORES;ANCUD
INSTITUTO  DOMINGO  EYZAGUIRRE;SAN BERNARDO
ESCUELAS  DEL  CARIÑO ALBORADA;PUDAHUEL
COLEGIO ALTOS DEL CERRO GRANDE;LA SERENA
AMAZING GRACE ENGLISH SCHOOL;LA SERENA
COLEGIO BAUTISTA LOIS HART;ANTOFAGASTA
FUND.EDUC.COL.FEMENINO MADRE DEL ROSARIO;ANTOFAGASTA
ESCUELA KAMAC MAYU;CALAMA
COLEGIO CALAMA;CALAMA
COL  SUNFLOWER SCHOOL;ANTOFAGASTA
ESCUELA ARTURO PRAT CHACON ANEXO;TOCOPILLA
COL  LEONARDO DA VINCI;CALAMA
LICEO DE ESTUDIOS CONTABLES Y ADMINISTR.;ANTOFAGASTA
COL  SAN IGNACIO;CALAMA
C EST SUP  ESANE DEL NORTE;ANTOFAGASTA
LICEO BICENTENARIO COLEGIO RÍO LOA;CALAMA
COLEGIO PARTICULAR BET- EL;ANTOFAGASTA
COLEGIO ECOLOGICO MONTESSORI;CALAMA
ESCUELA JUAN PABLO II;ANTOFAGASTA
LICEO BICENTENARIO AGROPECUARIO LIKAN ANTAI;SAN PEDRO DE ATACAMA
COLEGIO CHAÑARES;ANTOFAGASTA
COLEGIO PADRE ALBERTO HURTADO;CALAMA
COLEGIO PARTICULAR SAN NICOLAS;CALAMA
LICEO COMERCIAL COMPUTACIONAL STA SARA;ANTOFAGASTA
COLEGIO DIVINA PASTORA;ANTOFAGASTA
COLEGIO UNIVERSITARIO ANTONIO RENDIC;ANTOFAGASTA
COL  LICANCABUR;CALAMA
COLEGIO EBEN EZER;ANTOFAGASTA
C.E.I.A. ANTONIO RENDIC.;ANTOFAGASTA
ESCUELA BASICA VALENTIN LETELIER;CALAMA
ESCUELA MARÍA ANGÉLICA ELIZONDO BRICEÑO;MEJILLONES
LOESS SCHOOL;CALAMA
COLEGIO MI HIJO N_2;ANTOFAGASTA
COL. INTERNACIONAL ANTOFAGASTA LTDA.;ANTOFAGASTA
COLEGIO SAN AGUSTIN;ANTOFAGASTA
NEW HEAVEN HIGH SCHOOL;ANTOFAGASTA
COLEGIO PROVIDENCIA;ANTOFAGASTA
ESCUELA ALONDRA ROJAS BARRIOS;TALTAL
ESCUELA GABRIELA MISTRAL;TOCOPILLA
COLEGIO TECNICO INDUSTRIAL DON BOSCO;ANTOFAGASTA
REVERENDO PADRE PATRICIO CARIOLA;ANTOFAGASTA
ESCUELA ECOLOGICA PADRE ALBERTO HURTADO;ANTOFAGASTA
ESCUELA BASICA JAVIERA CARRERA;ANTOFAGASTA
THE GIANT SCHOOL ANTOFAGASTA;ANTOFAGASTA
LICEO RADOMIRO TOMIC ROMERO;CALAMA
ESCUELA ELMO FUNEZ CARRIZO;ANTOFAGASTA
THE ANTOFAGASTA BAPTIST COLLEGE;ANTOFAGASTA
COLEGIO SAN PATRICIO;ANTOFAGASTA
NORTH COLLEGE;ANTOFAGASTA
COLEGIO LA CONCEPCION;ANTOFAGASTA
COLEGIO INGLES-ALEMAN;ANTOFAGASTA
HARVEST CHRISTIAN SCHOOL;ANTOFAGASTA
LICEO BICENTENARIO DIEGO PORTALES PALAZUELOS;CALAMA
COLEGIO PARTICULAR CALDERA;CALDERA
ESCUELA MANUEL ORELLA ECHANEZ;CALDERA
COLEGIO SAN AGUSTÍN DE ATACAMA;COPIAPÓ
ESCUELA BÁSICA RURAL JAIME PROHENS;TIERRA AMARILLA
COLEGIO PARTICULAR   SAN LORENZO;COPIAPÓ
ESCUELA BÁSICA MARTA EMILIANA AGUILAR ZERÓN;TIERRA AMARILLA
ESCUELA BÁSICA CAPITÁN RAFAEL TORREBLANCA;VALLENAR
CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CEIA;VALLENAR
COLEGIO FELIX SUSAETA;TIERRA AMARILLA
SCUOLA ITALIANA GIUSSEPPE VERDI;COPIAPÓ
ESCUELA RURAL MOISÉS LÓPEZ TRUJILLO;HUASCO
ESCUELA MANUEL RODRÍGUEZ;COPIAPÓ
ESCUELA MIREYA ZULETA ASTUDILLO;HUASCO
ESCUELA BÁSICA IGNACIO DOMEYKO;CHAÑARAL
COLEGIO FLORA NORMILLA;COPIAPÓ
ESCUELA BYRON GIGOUX JAMES;CALDERA
LICEO TECNOLÓGICO DE COPIAPÓ;COPIAPÓ
ESCUELA INDUSTRIAL SALESIANOS COPIAPÓ;COPIAPÓ
COLEGIO ALMENAR DE COPIAPO;COPIAPÓ
ESCUELA EL CHAÑAR;COPIAPÓ
COLEGIO HÉROES DE ATACAMA;COPIAPÓ
ESCUELA CARLOS MARÍA SAYAGO;COPIAPÓ
ESCUELA EDMUNDO QUEZADA ARAYA;VALLENAR
LICEO EL PALOMAR;COPIAPÓ
ESCUELA BASICA SARA CORTES CORTES;DIEGO DE ALMAGRO
CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS;COPIAPÓ
ESCUELA DE DESARROLLO ARTÍSTICO CALDERA;CALDERA
COLEGIO HISPANO AMÉRICA;CHAÑARAL
ESCUELA EMILIA SCHWABE RUMOHR;FREIRINA
LICEO POLITÉCNICO;VALLENAR
CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS;DIEGO DE ALMAGRO
COLEGIO CERVANTINO;COPIAPÓ
COLEGIO SAN FRANCISCO DE LA SELVA;COPIAPÓ
CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CALDERA;CALDERA
LICEO BICENTENARIO DE VALLENAR;VALLENAR
CENTRO DE EDUCACIÓN DE ADULTOS LA HAYA;TEMUCO
ESCUELA EPU NEWEN;TEMUCO
COLEGIO LICARAYEN;LA FLORIDA
COLEGIO ALEMAN;LA SERENA
ESCUELA PARTICULAR CERRO BLANCO;LOS VILOS
COLEGIO TRINITY;LA SERENA
ESC. BASICA LA HIGUERA DE PUNITAQUI;PUNITAQUI
ESCUELA PARTICULAR CHEPICA;COMBARBALÁ
COLEGIO FRANCIS SCHOOL;COQUIMBO
COLEGIO CRISTOBAL COLON;COQUIMBO
SCUOLA ITALIANA ALCIDE DE GASPERI;LA SERENA
COLEGIO PARTICULAR TONGOY;COQUIMBO
COLEGIO SANTA MARIA DE BELEN N_ 162;COQUIMBO
COLEGIO PARTICULAR PIERROT;LA SERENA
COLEGIO SAINT MARY SCHOOL;COQUIMBO
ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI;LA SERENA
ESCUELA BASICA JOSE IGNACIO ZENTENO;COMBARBALÁ
COLEGIO PART. KOMVUX - COQUIMBO;COQUIMBO
COLEGIO PARTICULAR SAN FRANCISCO JAVIER;COQUIMBO
COLEGIO AMERICANO;LA SERENA
LICEO POLIV.PADRE JOSE HERDE P-LHER;CANELA
COLEGIO ALBERT EINSTEIN;LA SERENA
ESCUELA JUAN RENDIC;VICUÑA
COLEGIO SAN NICOLAS;LA SERENA
KID´S WORLD SCHOOL;COQUIMBO
ESCUELA BASICA LOS ANGELES DE RAPEL;MONTE PATRIA
ESCUELA BASICA MUNICIPAL LA GRANJITA;PUNITAQUI
ESCUELA BASICA MINILLAS;RÍO HURTADO
COLEGIO DEL ALBA;COQUIMBO
COLEGIO FRANCISCO PALAU;LA SERENA
COLEGIO PARTICULAR LEONARDO DA VINCI;COQUIMBO
ESCUELA BASICA EL MEMBRILLO;ILLAPEL
COLEGIO SAN MANUEL;LA SERENA
COLEGIO SER;LA SERENA
ESCUELA BASICA CUMBRE DE LOS ANDES;ILLAPEL
ESCUELA BASICA MUNICIPAL LOS PERALES;ILLAPEL
COLEGIO CAMBRIDGE SCHOOL;SALAMANCA
SAINT JOHN´S SCHOOL;LA SERENA
COLEGIO DE ARTES ELISEO VIDELA JORQUERA;OVALLE
COLEGIO SANTO TOMAS LA SERENA;LA SERENA
CORAZON DE JESUS;SALAMANCA
CENTRO EST.Y DES.INTEGRAL DEL NINO;COQUIMBO
COLEGIO BASICO RENACER DE CERRILLOS;MONTE PATRIA
LICEO DE ADULTOS MAX PLANCK;LA SERENA
COLEGIO ARTISTICO CULTURAL FORM-ARTE;LA SERENA
COLEGIO ELQUI;LA SERENA
COLEGIO NUESTRA SENORA DE ANDACOLLO;LA SERENA
ESCUELA BASICA AMANECER;RÍO HURTADO
COLEGIO SAN LUCAS;LA SERENA
COLEGIO LOS CONQUISTADORES;MONTE PATRIA
ESCUELA BASICA SAN ISIDRO DE CUZ CUZ;ILLAPEL
COLEGIO SAN JOAQUIN;LA SERENA
COLEGIO PUCARA;OVALLE
COLEGIO SANTA FAMILIA;COQUIMBO
COLEGIO ESPANOL;COQUIMBO
MARIA EDUCA;LA SERENA
COLEGIO ANDRES BELLO - PAMPA;LA SERENA
LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ;COQUIMBO
COLEGIO CERRO GUAYAQUIL;MONTE PATRIA
COLEGIO CARLOS CONDELL DE LA HAZA;LA SERENA
ESCUELA BASICA JESUS NAZARENO;SALAMANCA
COLEGIO SANTA MARIA DEL REFUGIO;COQUIMBO
COLEGIO LA MISION;LA SERENA
COLEGIO SAN MARTIN DE PORRES;LA SERENA
COLEGIO SAN FRANCISCO JAVIER;LOS VILOS
COLEGIO MARIA EDUCA;COQUIMBO
COLEGIO ALTAZOR;COQUIMBO
COLEGIO LA VILLA;MONTE PATRIA
COLEGIO VALENTIN LETELIER;LA SERENA
COLEGIO SAN LORENZO;COQUIMBO
COLEGIO JOAQUIN VICUÐA LARRAIN;VICUÑA
COLEGIO DALMACIA;OVALLE
COLEGIO MARIA DE ANDACOLLO;COQUIMBO
COLEGIO ARAUCO;COQUIMBO
COLEGIO OLIMPO;COQUIMBO
COLEGIO AGUILA MAYOR;LA SERENA
COLEGIO ADULTOS SAN LUIS;COQUIMBO
COLEGIO CERRO GRANDE;LA SERENA
ESCUELA LATINOAMERICA EDUCA;COQUIMBO
COLEGIO IRMA SALAS SILVA;PUNITAQUI
ESCUELA BASICA SAN FRANCISCO DE BORJA;COMBARBALÁ
COLEGIO MANANTIAL;OVALLE
COLEGIO CRISTIANO LA SERENA;LA SERENA
COLEGIO SANTA HELENA COLLEGE;COQUIMBO
ESCUELA BASICA REPUBLICA DE ITALIA;COQUIMBO
INSTITUTO DE ADM. Y COMERCIO ESTADO DE ISRAEL;COQUIMBO
ESCUELA REPUBLICA DE GRECIA;COQUIMBO
ESCUELA PADRE ALBERTO HURTADO CRUCHAGA;COQUIMBO
LIC.DE CIENC.Y HUM.SAN JOSEMARIA ESCRIVA;COQUIMBO
ESCUELA JUAN PABLO II;COQUIMBO
COLEGIO NUESTRA SEÑORA DEL ROSARIO;ANDACOLLO
COLEGIO MANANTIALES DE ELQUI;LA SERENA
ESCUELA SAN LORENZO;ANDACOLLO
ESCUELA MUNICIPAL VILLA SANTA ROSA;SALAMANCA
COLEGIO TAMELCURA;OVALLE
COLEGIO CERVANTES;LA SERENA
LICEO TECNICO PROFESIONAL EDUCADOR JUAN BAUTISTA DE LA SALLE;LA SERENA
COLEGIO SAN ISIDRO;COMBARBALÁ
COLEGIO PAULO FREIRE;LA SERENA
COLEGIO TECNICO PROFESIONAL FLORENCIA NIGHTIN;LA SERENA
ESCUELA PARA ADULTOS AMIGOS DEL PADRE HURTADO;COQUIMBO
COLEGIO CHRIST SCHOOL;LA SERENA
COLEGIO DE ADMINISTRACION Y COMERCIO EL INGENIO;OVALLE
CENTRO INTEGRAL DE ADULTOS LIMARI;OVALLE
LICEO TECNICO PROF. ADULTOS CORESOL DE LA SER;LA SERENA
COLEGIO EUSEBIO LILLO PUNTA MIRA;COQUIMBO
COLEGIO RAKIDUAM;COQUIMBO
COLEGIO LEONARDO DA VINCI - VICUÑA;VICUÑA
COLEGIO GOLDEN HIND SCHOOL;COQUIMBO
COLEGIO INTERCULTURAL;LA SERENA
CENTRO DE EDUC. INTEGRAL DE ADULTOS ANDACOLLO;ANDACOLLO
COLEGIO JOSE MARTI PEREZ;COQUIMBO
COLEGIO DISCOVERY;COQUIMBO
COLEGIO SAN LUIS;COQUIMBO
COLEGIO SAN SEBASTIÁN;SALAMANCA
COLEGIO HORIZONTES;COQUIMBO
ESCUELA SAN MARINO COLLEGE;COQUIMBO
COLEGIO HELLEN KELLER PEÑUELAS;COQUIMBO
LICEO MIXTO LOS ANDES;LOS ANDES
LICEO BICENTENARIO COLEGIO PANQUEHUE;PANQUEHUE
LICEO AGRICOLA DE QUILLOTA;QUILLOTA
CENTRO INTEGRAL DE EDUCACION DE ADULTOS;QUILLOTA
COLEGIO BECARB II;CALERA
AMERICAN COLLEGE;VILLA ALEMANA
SAINT MARY SCHOOL;CALERA
COLEGIO VALLE DE NARAU;QUINTERO
SUN VALLEY COLLEGE;CALLE LARGA
ESC  PART  KORC SCHOOL;CONCÓN
INSTITUTO DE CAPACITACION TEC.PROF.ITPSA;VIÑA DEL MAR
COLEGIO BORDEMAR;VALPARAÍSO
COLEGIO SANTA TERESA;QUILPUÉ
ESCUELA PART. LORENZO LUZURIAGA;VALPARAÍSO
COL.NUESTRA SRA.DE LAS MERCEDES;QUILPUÉ
COLLEGE SAINT ANDRE;VALPARAÍSO
COLEGIO ALBAMAR;CONCÓN
INSTITUTO CULTURAL Y DE EDUC  PERMANENTE;VIÑA DEL MAR
COLEGIO LORD COCHRANE ANEXO;VIÑA DEL MAR
ESCUELA SAINT BENEDICT COLLEGE;VIÑA DEL MAR
COLEGIO NAZCA BELEN;QUILPUÉ
COLEGIO GOBERNADOR CONCHA Y SALVATIERRA;QUILLOTA
COLEGIO SAGRADA FAMILIA;VIÑA DEL MAR
LICEO RENE DESCARTES;VIÑA DEL MAR
COLEGIO NUEVA PROVIDENCIA;SAN ANTONIO
COLEGIO ADVENTISTA;CALERA
COLEGIO  LOUIS LE GRAND;VIÑA DEL MAR
COLEGIO ADVENTISTA;QUILPUÉ
COLEGIO LATINO AMERICANO;LIMACHE
COLEGIO ITALIANO SAN PEDRO;QUILLOTA
COLEGIO NUEVA ESPERANZA;VILLA ALEMANA
COLEGIO THOMAS ALVA EDISON;QUILPUÉ
COLEGIO VICTOR ANTONIO;VALPARAÍSO
COLEGIO EMANUEL;VIÑA DEL MAR
COLEGIO JOSEFINA MAGASICH ARZE;VIÑA DEL MAR
COLEGIO WILLIAM JAMES;VIÑA DEL MAR
ESCUELA BASICA ARTURO PRAT;VALPARAÍSO
COLEGIO PEHUEN;CABILDO
COLEGIO CAPELLAN PASCAL;VIÑA DEL MAR
LICEO TECN. PROF. OBISPO RAFAEL LIRA INFANTE;QUILPUÉ
COLEGIO ESPIRITU SANTO;SAN ANTONIO
COLEGIO SAINT GREGORY COLLEGE;VIÑA DEL MAR
COLEGIO LOS REYES;QUILPUÉ
